longitude,latitude,nilai_prediksi_kerawanan
109.411171,-7.433680,1.214002
109.412171,-7.433680,1.214002
109.413171,-7.433680,1.214002
109.414171,-7.433680,1.214002
109.415171,-7.433680,1.214002
109.416171,-7.433680,1.214002
109.417171,-7.433680,1.214002
109.418171,-7.433680,1.214002
109.419171,-7.433680,1.214002
109.420171,-7.433680,1.214002
109.421171,-7.433680,1.214002
109.422171,-7.433680,1.214002
109.423171,-7.433680,1.214002
109.424171,-7.433680,1.214002
109.425171,-7.433680,1.214002
109.426171,-7.433680,1.214002
109.427171,-7.433680,1.214002
109.428171,-7.433680,1.214002
109.429171,-7.433680,1.214002
109.430171,-7.433680,1.214002
109.431171,-7.433680,1.214002
109.432171,-7.433680,1.214002
109.433171,-7.433680,1.214002
109.434171,-7.433680,1.214002
109.435171,-7.433680,1.214002
109.436171,-7.433680,1.214002
109.437171,-7.433680,1.214002
109.438171,-7.433680,1.214002
109.439171,-7.433680,1.214002
109.440171,-7.433680,1.214002
109.441171,-7.433680,1.214002
109.442171,-7.433680,1.213573
109.443171,-7.433680,1.212130
109.444171,-7.433680,1.209765
109.445171,-7.433680,1.206579
109.446171,-7.433680,1.202679
109.447171,-7.433680,1.198182
109.448171,-7.433680,1.193211
109.449171,-7.433680,1.187904
109.450171,-7.433680,1.182411
109.451171,-7.433680,1.176898
109.452171,-7.433680,1.171548
109.453171,-7.433680,1.166563
109.454171,-7.433680,1.162155
109.455171,-7.433680,1.158541
109.456171,-7.433680,1.155921
109.457171,-7.433680,1.154456
109.458171,-7.433680,1.154243
109.459171,-7.433680,1.155297
109.460171,-7.433680,1.157546
109.461171,-7.433680,1.160849
109.462171,-7.433680,1.165015
109.463171,-7.433680,1.169832
109.464171,-7.433680,1.175083
109.465171,-7.433680,1.180563
109.466171,-7.433680,1.186082
109.467171,-7.433680,1.191469
109.468171,-7.433680,1.196568
109.469171,-7.433680,1.201237
109.470171,-7.433680,1.205350
109.471171,-7.433680,1.208787
109.472171,-7.433680,1.211438
109.473171,-7.433680,1.213199
109.474171,-7.433680,1.213973
109.475171,-7.433680,1.214002
109.476171,-7.433680,1.214002
109.477171,-7.433680,1.214002
109.478171,-7.433680,1.214002
109.479171,-7.433680,1.214002
109.480171,-7.433680,1.214002
109.481171,-7.433680,1.214002
109.482171,-7.433680,1.214002
109.483171,-7.433680,1.214002
109.484171,-7.433680,1.214002
109.485171,-7.433680,1.214002
109.486171,-7.433680,1.214002
109.487171,-7.433680,1.214002
109.488171,-7.433680,1.214002
109.489171,-7.433680,1.214002
109.490171,-7.433680,1.214002
109.491171,-7.433680,1.214002
109.492171,-7.433680,1.214002
109.493171,-7.433680,1.214002
109.494171,-7.433680,1.214002
109.495171,-7.433680,1.214002
109.496171,-7.433680,1.214002
109.497171,-7.433680,1.214002
109.498171,-7.433680,1.214002
109.499171,-7.433680,1.214002
109.500171,-7.433680,1.214002
109.501171,-7.433680,1.214002
109.502171,-7.433680,1.214002
109.503171,-7.433680,1.214002
109.504171,-7.433680,1.214002
109.505171,-7.433680,1.214002
109.506171,-7.433680,1.214002
109.507171,-7.433680,1.214002
109.334171,-7.434680,1.214002
109.335171,-7.434680,1.214002
109.336171,-7.434680,1.214002
109.337171,-7.434680,1.214002
109.338171,-7.434680,1.214002
109.339171,-7.434680,1.214002
109.340171,-7.434680,1.214002
109.341171,-7.434680,1.214002
109.342171,-7.434680,1.214002
109.343171,-7.434680,1.214002
109.344171,-7.434680,1.214002
109.345171,-7.434680,1.214002
109.346171,-7.434680,1.214002
109.347171,-7.434680,1.214002
109.348171,-7.434680,1.214002
109.349171,-7.434680,1.214002
109.350171,-7.434680,1.214002
109.351171,-7.434680,1.214002
109.352171,-7.434680,1.214002
109.353171,-7.434680,1.214002
109.354171,-7.434680,1.214002
109.355171,-7.434680,1.214002
109.356171,-7.434680,1.214002
109.357171,-7.434680,1.214002
109.358171,-7.434680,1.214002
109.359171,-7.434680,1.214002
109.360171,-7.434680,1.214002
109.361171,-7.434680,1.214002
109.362171,-7.434680,1.214002
109.363171,-7.434680,1.214002
109.364171,-7.434680,1.214002
109.365171,-7.434680,1.214002
109.366171,-7.434680,1.214002
109.367171,-7.434680,1.214002
109.368171,-7.434680,1.214002
109.369171,-7.434680,1.214002
109.370171,-7.434680,1.214002
109.371171,-7.434680,1.214002
109.372171,-7.434680,1.214002
109.373171,-7.434680,1.214002
109.374171,-7.434680,1.214002
109.375171,-7.434680,1.214002
109.376171,-7.434680,1.214002
109.377171,-7.434680,1.214002
109.378171,-7.434680,1.214002
109.379171,-7.434680,1.214002
109.380171,-7.434680,1.214002
109.381171,-7.434680,1.214002
109.382171,-7.434680,1.214002
109.383171,-7.434680,1.214002
109.384171,-7.434680,1.214002
109.385171,-7.434680,1.214002
109.386171,-7.434680,1.214002
109.387171,-7.434680,1.214002
109.388171,-7.434680,1.214002
109.389171,-7.434680,1.214002
109.390171,-7.434680,1.214002
109.391171,-7.434680,1.214002
109.392171,-7.434680,1.214002
109.393171,-7.434680,1.214002
109.394171,-7.434680,1.214002
109.395171,-7.434680,1.214002
109.396171,-7.434680,1.214002
109.397171,-7.434680,1.214002
109.398171,-7.434680,1.214002
109.399171,-7.434680,1.214002
109.400171,-7.434680,1.214002
109.401171,-7.434680,1.214002
109.402171,-7.434680,1.214002
109.403171,-7.434680,1.214002
109.404171,-7.434680,1.214002
109.405171,-7.434680,1.214002
109.406171,-7.434680,1.214002
109.407171,-7.434680,1.214002
109.408171,-7.434680,1.214002
109.409171,-7.434680,1.214002
109.410171,-7.434680,1.214002
109.411171,-7.434680,1.214002
109.412171,-7.434680,1.214002
109.413171,-7.434680,1.214002
109.414171,-7.434680,1.214002
109.415171,-7.434680,1.214002
109.416171,-7.434680,1.214002
109.417171,-7.434680,1.214002
109.418171,-7.434680,1.214002
109.419171,-7.434680,1.214002
109.420171,-7.434680,1.214002
109.421171,-7.434680,1.214002
109.422171,-7.434680,1.214002
109.423171,-7.434680,1.214002
109.424171,-7.434680,1.214002
109.425171,-7.434680,1.214002
109.426171,-7.434680,1.214002
109.427171,-7.434680,1.214002
109.428171,-7.434680,1.214002
109.429171,-7.434680,1.214002
109.430171,-7.434680,1.214002
109.431171,-7.434680,1.214002
109.432171,-7.434680,1.214002
109.433171,-7.434680,1.214002
109.434171,-7.434680,1.214002
109.435171,-7.434680,1.214002
109.436171,-7.434680,1.214002
109.437171,-7.434680,1.214002
109.438171,-7.434680,1.214002
109.439171,-7.434680,1.214002
109.440171,-7.434680,1.214002
109.441171,-7.434680,1.213937
109.442171,-7.434680,1.213001
109.443171,-7.434680,1.211022
109.444171,-7.434680,1.208096
109.445171,-7.434680,1.204320
109.446171,-7.434680,1.199799
109.447171,-7.434680,1.194647
109.448171,-7.434680,1.188985
109.449171,-7.434680,1.182951
109.450171,-7.434680,1.176695
109.451171,-7.434680,1.170389
109.452171,-7.434680,1.164232
109.453171,-7.434680,1.158446
109.454171,-7.434680,1.153282
109.455171,-7.434680,1.149004
109.456171,-7.434680,1.145875
109.457171,-7.434680,1.144114
109.458171,-7.434680,1.143857
109.459171,-7.434680,1.145126
109.460171,-7.434680,1.147819
109.461171,-7.434680,1.151741
109.462171,-7.434680,1.156639
109.463171,-7.434680,1.162246
109.464171,-7.434680,1.168305
109.465171,-7.434680,1.174584
109.466171,-7.434680,1.180877
109.467171,-7.434680,1.187004
109.468171,-7.434680,1.192806
109.469171,-7.434680,1.198142
109.470171,-7.434680,1.202887
109.471171,-7.434680,1.206924
109.472171,-7.434680,1.210145
109.473171,-7.434680,1.212451
109.474171,-7.434680,1.213746
109.475171,-7.434680,1.214002
109.476171,-7.434680,1.214002
109.477171,-7.434680,1.214002
109.478171,-7.434680,1.214002
109.479171,-7.434680,1.214002
109.480171,-7.434680,1.214002
109.481171,-7.434680,1.214002
109.482171,-7.434680,1.214002
109.483171,-7.434680,1.214002
109.484171,-7.434680,1.214002
109.485171,-7.434680,1.214002
109.486171,-7.434680,1.214002
109.487171,-7.434680,1.214002
109.488171,-7.434680,1.214002
109.489171,-7.434680,1.214002
109.490171,-7.434680,1.214002
109.491171,-7.434680,1.214002
109.492171,-7.434680,1.214002
109.493171,-7.434680,1.214002
109.494171,-7.434680,1.214002
109.495171,-7.434680,1.214002
109.496171,-7.434680,1.214002
109.497171,-7.434680,1.214002
109.498171,-7.434680,1.214002
109.499171,-7.434680,1.214002
109.500171,-7.434680,1.214002
109.501171,-7.434680,1.214002
109.502171,-7.434680,1.214002
109.503171,-7.434680,1.214002
109.504171,-7.434680,1.214002
109.505171,-7.434680,1.214002
109.506171,-7.434680,1.214002
109.507171,-7.434680,1.214002
109.335171,-7.435680,1.214002
109.336171,-7.435680,1.214002
109.337171,-7.435680,1.214002
109.338171,-7.435680,1.214002
109.339171,-7.435680,1.214002
109.340171,-7.435680,1.214002
109.341171,-7.435680,1.214002
109.342171,-7.435680,1.214002
109.343171,-7.435680,1.214002
109.344171,-7.435680,1.214002
109.345171,-7.435680,1.214002
109.346171,-7.435680,1.214002
109.347171,-7.435680,1.214002
109.348171,-7.435680,1.214002
109.349171,-7.435680,1.214002
109.350171,-7.435680,1.214002
109.351171,-7.435680,1.214002
109.352171,-7.435680,1.214002
109.353171,-7.435680,1.214002
109.354171,-7.435680,1.214002
109.355171,-7.435680,1.214002
109.356171,-7.435680,1.214002
109.357171,-7.435680,1.214002
109.358171,-7.435680,1.214002
109.359171,-7.435680,1.214002
109.360171,-7.435680,1.214002
109.361171,-7.435680,1.214002
109.362171,-7.435680,1.214002
109.363171,-7.435680,1.214002
109.364171,-7.435680,1.214002
109.365171,-7.435680,1.214002
109.366171,-7.435680,1.214002
109.367171,-7.435680,1.214002
109.368171,-7.435680,1.214002
109.369171,-7.435680,1.214002
109.370171,-7.435680,1.214002
109.371171,-7.435680,1.214002
109.372171,-7.435680,1.214002
109.373171,-7.435680,1.214002
109.374171,-7.435680,1.214002
109.375171,-7.435680,1.214002
109.376171,-7.435680,1.214002
109.377171,-7.435680,1.214002
109.378171,-7.435680,1.214002
109.379171,-7.435680,1.214002
109.380171,-7.435680,1.214002
109.381171,-7.435680,1.214002
109.382171,-7.435680,1.214002
109.383171,-7.435680,1.214002
109.384171,-7.435680,1.214002
109.385171,-7.435680,1.214002
109.386171,-7.435680,1.214002
109.387171,-7.435680,1.214002
109.388171,-7.435680,1.214002
109.389171,-7.435680,1.214002
109.390171,-7.435680,1.214002
109.391171,-7.435680,1.214002
109.392171,-7.435680,1.214002
109.393171,-7.435680,1.214002
109.394171,-7.435680,1.214002
109.395171,-7.435680,1.214002
109.396171,-7.435680,1.214002
109.397171,-7.435680,1.214002
109.398171,-7.435680,1.214002
109.399171,-7.435680,1.214002
109.400171,-7.435680,1.214002
109.401171,-7.435680,1.214002
109.402171,-7.435680,1.214002
109.403171,-7.435680,1.214002
109.404171,-7.435680,1.214002
109.405171,-7.435680,1.214002
109.406171,-7.435680,1.214002
109.407171,-7.435680,1.214002
109.408171,-7.435680,1.214002
109.409171,-7.435680,1.214002
109.410171,-7.435680,1.214002
109.411171,-7.435680,1.214002
109.412171,-7.435680,1.214002
109.413171,-7.435680,1.214002
109.414171,-7.435680,1.214002
109.415171,-7.435680,1.214002
109.416171,-7.435680,1.214002
109.417171,-7.435680,1.214002
109.418171,-7.435680,1.214002
109.419171,-7.435680,1.214002
109.420171,-7.435680,1.214002
109.421171,-7.435680,1.214002
109.422171,-7.435680,1.214002
109.423171,-7.435680,1.214002
109.424171,-7.435680,1.214002
109.425171,-7.435680,1.214002
109.426171,-7.435680,1.214002
109.427171,-7.435680,1.214002
109.428171,-7.435680,1.214002
109.429171,-7.435680,1.214002
109.430171,-7.435680,1.214002
109.431171,-7.435680,1.214002
109.432171,-7.435680,1.214002
109.433171,-7.435680,1.214002
109.434171,-7.435680,1.214002
109.435171,-7.435680,1.214002
109.436171,-7.435680,1.214002
109.437171,-7.435680,1.214002
109.438171,-7.435680,1.214002
109.439171,-7.435680,1.214002
109.440171,-7.435680,1.214002
109.441171,-7.435680,1.213702
109.442171,-7.435680,1.212301
109.443171,-7.435680,1.209834
109.444171,-7.435680,1.206392
109.445171,-7.435680,1.202069
109.446171,-7.435680,1.196966
109.447171,-7.435680,1.191192
109.448171,-7.435680,1.184865
109.449171,-7.435680,1.178115
109.450171,-7.435680,1.171092
109.451171,-7.435680,1.163969
109.452171,-7.435680,1.156951
109.453171,-7.435680,1.150281
109.454171,-7.435680,1.144247
109.455171,-7.435680,1.139177
109.456171,-7.435680,1.135417
109.457171,-7.435680,1.133278
109.458171,-7.435680,1.132965
109.459171,-7.435680,1.134509
109.460171,-7.435680,1.137758
109.461171,-7.435680,1.142429
109.462171,-7.435680,1.148179
109.463171,-7.435680,1.154671
109.464171,-7.435680,1.161602
109.465171,-7.435680,1.168714
109.466171,-7.435680,1.175791
109.467171,-7.435680,1.182650
109.468171,-7.435680,1.189134
109.469171,-7.435680,1.195107
109.470171,-7.435680,1.200446
109.471171,-7.435680,1.205040
109.472171,-7.435680,1.208788
109.473171,-7.435680,1.211591
109.474171,-7.435680,1.213358
109.475171,-7.435680,1.214001
109.476171,-7.435680,1.214002
109.477171,-7.435680,1.214002
109.478171,-7.435680,1.214002
109.479171,-7.435680,1.214002
109.480171,-7.435680,1.214002
109.481171,-7.435680,1.214002
109.482171,-7.435680,1.214002
109.483171,-7.435680,1.214002
109.484171,-7.435680,1.214002
109.485171,-7.435680,1.214002
109.486171,-7.435680,1.214002
109.487171,-7.435680,1.214002
109.488171,-7.435680,1.214002
109.489171,-7.435680,1.214002
109.490171,-7.435680,1.214002
109.491171,-7.435680,1.214002
109.492171,-7.435680,1.214002
109.493171,-7.435680,1.214002
109.494171,-7.435680,1.214002
109.495171,-7.435680,1.214002
109.496171,-7.435680,1.214002
109.497171,-7.435680,1.214002
109.498171,-7.435680,1.214002
109.499171,-7.435680,1.214002
109.500171,-7.435680,1.214002
109.501171,-7.435680,1.214002
109.502171,-7.435680,1.214002
109.503171,-7.435680,1.214002
109.504171,-7.435680,1.214002
109.505171,-7.435680,1.214002
109.506171,-7.435680,1.214002
109.507171,-7.435680,1.214002
109.335171,-7.436680,1.214002
109.336171,-7.436680,1.214002
109.337171,-7.436680,1.214002
109.338171,-7.436680,1.214002
109.339171,-7.436680,1.214002
109.340171,-7.436680,1.214002
109.341171,-7.436680,1.214002
109.342171,-7.436680,1.214002
109.343171,-7.436680,1.214002
109.344171,-7.436680,1.214002
109.345171,-7.436680,1.214002
109.346171,-7.436680,1.214002
109.347171,-7.436680,1.214002
109.348171,-7.436680,1.214002
109.349171,-7.436680,1.214002
109.350171,-7.436680,1.214002
109.351171,-7.436680,1.214002
109.352171,-7.436680,1.214002
109.353171,-7.436680,1.214002
109.354171,-7.436680,1.214002
109.355171,-7.436680,1.214002
109.356171,-7.436680,1.214002
109.357171,-7.436680,1.214002
109.358171,-7.436680,1.214002
109.359171,-7.436680,1.214002
109.360171,-7.436680,1.214002
109.361171,-7.436680,1.214002
109.362171,-7.436680,1.214002
109.363171,-7.436680,1.214002
109.364171,-7.436680,1.214002
109.365171,-7.436680,1.214002
109.366171,-7.436680,1.214002
109.367171,-7.436680,1.214002
109.368171,-7.436680,1.214002
109.369171,-7.436680,1.214002
109.370171,-7.436680,1.214002
109.371171,-7.436680,1.214002
109.372171,-7.436680,1.214002
109.373171,-7.436680,1.214002
109.374171,-7.436680,1.214002
109.375171,-7.436680,1.214002
109.376171,-7.436680,1.214002
109.377171,-7.436680,1.214002
109.378171,-7.436680,1.214002
109.379171,-7.436680,1.214002
109.380171,-7.436680,1.214002
109.381171,-7.436680,1.214002
109.382171,-7.436680,1.214002
109.383171,-7.436680,1.214002
109.384171,-7.436680,1.214002
109.385171,-7.436680,1.214002
109.386171,-7.436680,1.214002
109.387171,-7.436680,1.214002
109.388171,-7.436680,1.214002
109.389171,-7.436680,1.214002
109.390171,-7.436680,1.214002
109.391171,-7.436680,1.214002
109.392171,-7.436680,1.214002
109.393171,-7.436680,1.214002
109.394171,-7.436680,1.214002
109.395171,-7.436680,1.214002
109.396171,-7.436680,1.214002
109.397171,-7.436680,1.214002
109.398171,-7.436680,1.214002
109.399171,-7.436680,1.214002
109.400171,-7.436680,1.214002
109.401171,-7.436680,1.214002
109.402171,-7.436680,1.214002
109.403171,-7.436680,1.214002
109.404171,-7.436680,1.214002
109.405171,-7.436680,1.214002
109.406171,-7.436680,1.214002
109.407171,-7.436680,1.214002
109.408171,-7.436680,1.214002
109.409171,-7.436680,1.214002
109.410171,-7.436680,1.214002
109.411171,-7.436680,1.214002
109.412171,-7.436680,1.214002
109.413171,-7.436680,1.214002
109.414171,-7.436680,1.214002
109.415171,-7.436680,1.214002
109.416171,-7.436680,1.214002
109.417171,-7.436680,1.214002
109.418171,-7.436680,1.214002
109.419171,-7.436680,1.214002
109.420171,-7.436680,1.214002
109.421171,-7.436680,1.214002
109.422171,-7.436680,1.214002
109.423171,-7.436680,1.214002
109.424171,-7.436680,1.214002
109.425171,-7.436680,1.214002
109.426171,-7.436680,1.214002
109.427171,-7.436680,1.214002
109.428171,-7.436680,1.214002
109.429171,-7.436680,1.214002
109.430171,-7.436680,1.214002
109.431171,-7.436680,1.214002
109.432171,-7.436680,1.214002
109.433171,-7.436680,1.214002
109.434171,-7.436680,1.214002
109.435171,-7.436680,1.214002
109.436171,-7.436680,1.214002
109.437171,-7.436680,1.214002
109.438171,-7.436680,1.214002
109.439171,-7.436680,1.214002
109.440171,-7.436680,1.214002
109.441171,-7.436680,1.213365
109.442171,-7.436680,1.211556
109.443171,-7.436680,1.208656
109.444171,-7.436680,1.204754
109.445171,-7.436680,1.199939
109.446171,-7.436680,1.194308
109.447171,-7.436680,1.187962
109.448171,-7.436680,1.181010
109.449171,-7.436680,1.173578
109.450171,-7.436680,1.165805
109.451171,-7.436680,1.157859
109.452171,-7.436680,1.149941
109.453171,-7.436680,1.142306
109.454171,-7.436680,1.135273
109.455171,-7.436680,1.129241
109.456171,-7.436680,1.124674
109.457171,-7.436680,1.122033
109.458171,-7.436680,1.121644
109.459171,-7.436680,1.123557
109.460171,-7.436680,1.127528
109.461171,-7.436680,1.133124
109.462171,-7.436680,1.139871
109.463171,-7.436680,1.147344
109.464171,-7.436680,1.155199
109.465171,-7.436680,1.163161
109.466171,-7.436680,1.171011
109.467171,-7.436680,1.178574
109.468171,-7.436680,1.185701
109.469171,-7.436680,1.192262
109.470171,-7.436680,1.198144
109.471171,-7.436680,1.203242
109.472171,-7.436680,1.207459
109.473171,-7.436680,1.210704
109.474171,-7.436680,1.212887
109.475171,-7.436680,1.213925
109.476171,-7.436680,1.214002
109.477171,-7.436680,1.214002
109.478171,-7.436680,1.214002
109.479171,-7.436680,1.214002
109.480171,-7.436680,1.214002
109.481171,-7.436680,1.214002
109.482171,-7.436680,1.214002
109.483171,-7.436680,1.214002
109.484171,-7.436680,1.214002
109.485171,-7.436680,1.214002
109.486171,-7.436680,1.214002
109.487171,-7.436680,1.214002
109.488171,-7.436680,1.214002
109.489171,-7.436680,1.214002
109.490171,-7.436680,1.214002
109.491171,-7.436680,1.214002
109.492171,-7.436680,1.214002
109.493171,-7.436680,1.214002
109.494171,-7.436680,1.214002
109.495171,-7.436680,1.214002
109.496171,-7.436680,1.214002
109.497171,-7.436680,1.214002
109.498171,-7.436680,1.214002
109.499171,-7.436680,1.214002
109.500171,-7.436680,1.214002
109.501171,-7.436680,1.214002
109.502171,-7.436680,1.214002
109.503171,-7.436680,1.214002
109.504171,-7.436680,1.214002
109.505171,-7.436680,1.214002
109.506171,-7.436680,1.214002
109.507171,-7.436680,1.214002
109.332171,-7.437680,1.214002
109.333171,-7.437680,1.214002
109.334171,-7.437680,1.214002
109.335171,-7.437680,1.214002
109.336171,-7.437680,1.214002
109.337171,-7.437680,1.214002
109.338171,-7.437680,1.214002
109.339171,-7.437680,1.214002
109.340171,-7.437680,1.214002
109.341171,-7.437680,1.214002
109.342171,-7.437680,1.214002
109.343171,-7.437680,1.214002
109.344171,-7.437680,1.214002
109.345171,-7.437680,1.214002
109.346171,-7.437680,1.214002
109.347171,-7.437680,1.214002
109.348171,-7.437680,1.214002
109.349171,-7.437680,1.214002
109.350171,-7.437680,1.214002
109.351171,-7.437680,1.214002
109.352171,-7.437680,1.214002
109.353171,-7.437680,1.214002
109.354171,-7.437680,1.214002
109.355171,-7.437680,1.214002
109.356171,-7.437680,1.214002
109.357171,-7.437680,1.214002
109.358171,-7.437680,1.214002
109.359171,-7.437680,1.214002
109.360171,-7.437680,1.214002
109.361171,-7.437680,1.214002
109.362171,-7.437680,1.214002
109.363171,-7.437680,1.214002
109.364171,-7.437680,1.214002
109.365171,-7.437680,1.214002
109.366171,-7.437680,1.214002
109.367171,-7.437680,1.214002
109.368171,-7.437680,1.214002
109.369171,-7.437680,1.214002
109.370171,-7.437680,1.214002
109.371171,-7.437680,1.214002
109.372171,-7.437680,1.214002
109.373171,-7.437680,1.214002
109.374171,-7.437680,1.214002
109.375171,-7.437680,1.214002
109.376171,-7.437680,1.214002
109.377171,-7.437680,1.214002
109.378171,-7.437680,1.214002
109.379171,-7.437680,1.214002
109.380171,-7.437680,1.214002
109.381171,-7.437680,1.214002
109.382171,-7.437680,1.214002
109.383171,-7.437680,1.214002
109.384171,-7.437680,1.214002
109.385171,-7.437680,1.214002
109.386171,-7.437680,1.214002
109.387171,-7.437680,1.214002
109.388171,-7.437680,1.214002
109.389171,-7.437680,1.214002
109.390171,-7.437680,1.214002
109.391171,-7.437680,1.214002
109.392171,-7.437680,1.214002
109.393171,-7.437680,1.214002
109.394171,-7.437680,1.214002
109.395171,-7.437680,1.214002
109.396171,-7.437680,1.214002
109.397171,-7.437680,1.214002
109.398171,-7.437680,1.214002
109.399171,-7.437680,1.214002
109.400171,-7.437680,1.214002
109.401171,-7.437680,1.214002
109.402171,-7.437680,1.214002
109.403171,-7.437680,1.214002
109.404171,-7.437680,1.214002
109.405171,-7.437680,1.214002
109.406171,-7.437680,1.214002
109.407171,-7.437680,1.214002
109.408171,-7.437680,1.214002
109.409171,-7.437680,1.214002
109.410171,-7.437680,1.214002
109.411171,-7.437680,1.214002
109.412171,-7.437680,1.214002
109.413171,-7.437680,1.214002
109.414171,-7.437680,1.214002
109.415171,-7.437680,1.214002
109.416171,-7.437680,1.214002
109.417171,-7.437680,1.214002
109.418171,-7.437680,1.214002
109.419171,-7.437680,1.214002
109.420171,-7.437680,1.214002
109.421171,-7.437680,1.214002
109.422171,-7.437680,1.214002
109.423171,-7.437680,1.214002
109.424171,-7.437680,1.214002
109.425171,-7.437680,1.214002
109.426171,-7.437680,1.214002
109.427171,-7.437680,1.214002
109.428171,-7.437680,1.214002
109.429171,-7.437680,1.214002
109.430171,-7.437680,1.214002
109.431171,-7.437680,1.214002
109.432171,-7.437680,1.214002
109.433171,-7.437680,1.214002
109.434171,-7.437680,1.214002
109.435171,-7.437680,1.214002
109.436171,-7.437680,1.214002
109.437171,-7.437680,1.214002
109.438171,-7.437680,1.214002
109.439171,-7.437680,1.214002
109.440171,-7.437680,1.213957
109.441171,-7.437680,1.212994
109.442171,-7.437680,1.210838
109.443171,-7.437680,1.207571
109.444171,-7.437680,1.203276
109.445171,-7.437680,1.198038
109.446171,-7.437680,1.191945
109.447171,-7.437680,1.185094
109.448171,-7.437680,1.177584
109.449171,-7.437680,1.169528
109.450171,-7.437680,1.161053
109.451171,-7.437680,1.152309
109.452171,-7.437680,1.143485
109.453171,-7.437680,1.134826
109.454171,-7.437680,1.126662
109.455171,-7.437680,1.119457
109.456171,-7.437680,1.113824
109.457171,-7.437680,1.110473
109.458171,-7.437680,1.109972
109.459171,-7.437680,1.112416
109.460171,-7.437680,1.117365
109.461171,-7.437680,1.124121
109.462171,-7.437680,1.132023
109.463171,-7.437680,1.140560
109.464171,-7.437680,1.149360
109.465171,-7.437680,1.158153
109.466171,-7.437680,1.166736
109.467171,-7.437680,1.174948
109.468171,-7.437680,1.182653
109.469171,-7.437680,1.189736
109.470171,-7.437680,1.196093
109.471171,-7.437680,1.201626
109.472171,-7.437680,1.206247
109.473171,-7.437680,1.209866
109.474171,-7.437680,1.212402
109.475171,-7.437680,1.213772
109.476171,-7.437680,1.214002
109.477171,-7.437680,1.214002
109.478171,-7.437680,1.214002
109.479171,-7.437680,1.214002
109.480171,-7.437680,1.214002
109.481171,-7.437680,1.214002
109.482171,-7.437680,1.214002
109.483171,-7.437680,1.214002
109.484171,-7.437680,1.214002
109.485171,-7.437680,1.214002
109.486171,-7.437680,1.214002
109.487171,-7.437680,1.214002
109.488171,-7.437680,1.214002
109.489171,-7.437680,1.214002
109.490171,-7.437680,1.214002
109.491171,-7.437680,1.214002
109.492171,-7.437680,1.214002
109.493171,-7.437680,1.214002
109.494171,-7.437680,1.214002
109.495171,-7.437680,1.214002
109.496171,-7.437680,1.214002
109.497171,-7.437680,1.214002
109.498171,-7.437680,1.214002
109.499171,-7.437680,1.214002
109.500171,-7.437680,1.214002
109.501171,-7.437680,1.214002
109.502171,-7.437680,1.214002
109.503171,-7.437680,1.214002
109.504171,-7.437680,1.214002
109.505171,-7.437680,1.214002
109.506171,-7.437680,1.214002
109.507171,-7.437680,1.214002
109.508171,-7.437680,1.214002
109.332171,-7.438680,1.214002
109.333171,-7.438680,1.214002
109.334171,-7.438680,1.214002
109.335171,-7.438680,1.214002
109.336171,-7.438680,1.214002
109.337171,-7.438680,1.214002
109.338171,-7.438680,1.214002
109.339171,-7.438680,1.214002
109.340171,-7.438680,1.214002
109.341171,-7.438680,1.214002
109.342171,-7.438680,1.214002
109.343171,-7.438680,1.214002
109.344171,-7.438680,1.214002
109.345171,-7.438680,1.214002
109.346171,-7.438680,1.214002
109.347171,-7.438680,1.214002
109.348171,-7.438680,1.214002
109.349171,-7.438680,1.214002
109.350171,-7.438680,1.214002
109.351171,-7.438680,1.214002
109.352171,-7.438680,1.214002
109.353171,-7.438680,1.214002
109.354171,-7.438680,1.214002
109.355171,-7.438680,1.214002
109.356171,-7.438680,1.214002
109.357171,-7.438680,1.214002
109.358171,-7.438680,1.214002
109.359171,-7.438680,1.214002
109.360171,-7.438680,1.214002
109.361171,-7.438680,1.214002
109.362171,-7.438680,1.214002
109.363171,-7.438680,1.214002
109.364171,-7.438680,1.214002
109.365171,-7.438680,1.214002
109.366171,-7.438680,1.214002
109.367171,-7.438680,1.214002
109.368171,-7.438680,1.214002
109.369171,-7.438680,1.214002
109.370171,-7.438680,1.214002
109.371171,-7.438680,1.214002
109.372171,-7.438680,1.214002
109.373171,-7.438680,1.214002
109.374171,-7.438680,1.214002
109.375171,-7.438680,1.214002
109.376171,-7.438680,1.214002
109.377171,-7.438680,1.214002
109.378171,-7.438680,1.214002
109.379171,-7.438680,1.214002
109.380171,-7.438680,1.214002
109.381171,-7.438680,1.214002
109.382171,-7.438680,1.214002
109.383171,-7.438680,1.214002
109.384171,-7.438680,1.214002
109.385171,-7.438680,1.214002
109.386171,-7.438680,1.214002
109.387171,-7.438680,1.214002
109.388171,-7.438680,1.214002
109.389171,-7.438680,1.214002
109.390171,-7.438680,1.214002
109.391171,-7.438680,1.214002
109.392171,-7.438680,1.214002
109.393171,-7.438680,1.214002
109.394171,-7.438680,1.214002
109.395171,-7.438680,1.214002
109.396171,-7.438680,1.214002
109.397171,-7.438680,1.214002
109.398171,-7.438680,1.214002
109.399171,-7.438680,1.214002
109.400171,-7.438680,1.214002
109.401171,-7.438680,1.214002
109.402171,-7.438680,1.214002
109.403171,-7.438680,1.214002
109.404171,-7.438680,1.214002
109.405171,-7.438680,1.214002
109.406171,-7.438680,1.214002
109.407171,-7.438680,1.214002
109.408171,-7.438680,1.214002
109.409171,-7.438680,1.214002
109.410171,-7.438680,1.214002
